"Date","Date_original","TIMESTAMP_DAY","Year","AirT","DATE","RH","VP","VP_long_term","VPD","VPD_VPlongterm","VPD_data.range","precip","NetRad","Eto","Extra_date","Month","DOY","TA_Svgt","Model.P..Richards.growth.model..4P.","Mechanistic.Growth.Model..3P.","Week","DOY_cont","ETo_mm","Ta_1_1_1","RH_1_1_1","ETo_mm_pred.VPD","ETo_mm_pred_AirT","ETo_mm.combined"
2019-04-09,"","04/09/2019",2019,-3.462872417,"",56.789877292,0.7742579532,NA,0.2040802651,NA,"",0,NA,0.5726385914,"",4,99,NA,0.00090344,0.49539691,15,1195,0.572638591381328,-166.217876,2725.91411,0.543059362492972,0,0.543059362492972
2019-04-10,"","04/10/2019",2019,-4.41594,"",53.775889583,0.7206496002,NA,0.2031994588,NA,"",0.078655,NA,0.610842681,"",4,100,NA,0.00090216,0.49327182,15,1196,0.61084268102317,-211.96512,2581.2427,0.540905304362307,0,0.540905304362307
2019-04-11,"","04/11/2019",2019,-2.941496917,"",49.045404583,0.8050545127,NA,0.2502294846,NA,"",0.428499,NA,0.6654547043,"",4,101,NA,0.0009726,0.6041615,15,1197,0.665454704260061,-141.191852,2354.17942,0.65226845998534,0.0163644168249437,0.65226845998534
2019-04-12,"","04/12/2019",2019,-0.369146438,"",43.3068025,0.9734413884,NA,0.3366437798,NA,"",0.069726,NA,0.7511059769,"",4,102,NA,0.00111468,0.79480394,15,1198,0.751105976884945,-17.719029,2078.72652,0.838647935449374,0.152701829880797,0.838647935449374
2019-04-13,"","04/13/2019",2019,1.5901145208,"",43.997055208,1.1218708149,NA,0.3832512228,NA,"",0.577355,NA,0.8153457046,"",4,103,NA,0.00119861,0.89098911,15,1199,0.815345704633384,76.325497,2111.85865,0.930157314006104,0.263039877822882,0.930157314006104
2019-04-14,"","04/14/2019",2019,2.1637749792,"",48.228654375,1.1689547379,NA,0.3691619945,NA,"",0.48027,NA,0.7829554114,"",4,104,NA,0.00117267,0.86238403,15,1200,0.782955411380641,103.861199,2314.97541,0.903124029225221,0.296458582436877,0.903124029225221
2019-04-15,"","04/15/2019",2019,5.2461937083,"",42.749790417,1.4530796569,NA,0.5074536009,NA,"",0.683205,NA,0.9357101987,"",4,105,NA,0.00144977,1.126457,15,1201,0.935710198723916,251.817298,2051.98994,1.14666055288031,0.485097940170443,1.14666055288031
2019-04-16,"","04/16/2019",2019,7.9369485,"",36.29379125,1.749170219,NA,0.679741319,NA,"",0.533274,NA,1.0235736066,"",4,106,NA,0.00187338,1.40825116,16,1202,1.02357360660415,380.973528,1742.10198,1.39076586935308,0.66300710926272,1.39076586935308
2019-04-17,"","04/17/2019",2019,8.563496125,"",36.597343542,1.825296598,NA,0.7059447841,NA,"",0.436778,NA,1.1060937983,"",4,107,NA,0.00194639,1.4470135,16,1203,1.10609379829345,411.047814,1756.67249,1.42297979814129,0.706308658450294,1.42297979814129
2019-04-18,"","04/18/2019",2019,8.48955225,"",36.569467292,1.8161631578,NA,0.7027211992,NA,"",0.374923,NA,1.0373850615,"",4,108,NA,0.00193728,1.44229951,16,1204,1.03738506153191,407.498508,1755.33443,1.41908052264595,0.701160357551053,1.41908052264595
2019-04-19,"","04/19/2019",2019,7.9071707292,"",53.220945208,1.7456228175,NA,0.4981173711,NA,"",NA,NA,0.8088063285,"",4,109,NA,0.00142941,1.1097556,16,1205,0.80880632847517,379.544195,2554.60537,1.13166758036927,0.660967179881623,1.13166758036927
2019-04-20,"","04/20/2019",2019,6.791118,"",62.30456,1.6171525132,NA,0.3718515807,NA,"",NA,NA,0.0116496228,"",4,110,NA,0.00117759,0.86787582,16,1206,0,6.791118,62.30456,0.908326032909507,0.58567453951329,0.908326032909507
2019-04-21,"","04/21/2019",2019,NA,"",NA,NA,NA,NA,NA,"",NA,NA,0.0093080871,"",4,111,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
2019-04-22,"","04/22/2019",2019,NA,"",NA,NA,NA,NA,NA,"",NA,NA,0.0075653431,"",4,112,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA
2019-04-23,"","04/23/2019",2019,11.801610872,"",52.612093191,2.2670855423,NA,0.6553378743,NA,"",0.630727,NA,0.007503825,"",4,113,NA,0.00180753,1.3712266,17,NA,NA,NA,NA,1.35967852636133,0.942070741662479,1.35967852636133
2019-04-24,"","04/24/2019",2019,12.877271063,"",39.276088958,2.4333174127,NA,0.9013393556,NA,"",0.297233,NA,1.2793908432,"",4,114,NA,0.00257261,1.70614642,17,1210,1.27939084318325,618.109011,1885.25227,1.62917656208434,1.02502743228884,1.62917656208434
2019-04-25,"","04/25/2019",2019,12.985301625,"",28.921464167,2.4505892209,NA,1.0625241919,NA,"",0.358769,NA,1.2084309357,"",4,115,NA,0.00321253,1.88491181,17,1211,1.20843093566184,623.294478,1388.23028,1.76142502023854,1.03349190324225,1.76142502023854
2019-04-26,"","04/26/2019",2019,13.992804167,"",26.996798333,2.6169218586,NA,1.1653664126,NA,"",0.298229,NA,1.2322564692,"",4,116,NA,0.00368816,1.98480118,17,1212,1.23225646922861,671.6546,1295.84632,1.83142167104705,1.11362414948534,1.83142167104705
2019-04-27,"","04/27/2019",2019,9.3147582292,"",47.0743375,1.9204080894,NA,0.6199971095,NA,"",0.289854,NA,1.1167157059,"",4,117,NA,0.00171572,1.31598072,17,1213,1.11671570591061,447.108395,2259.5682,1.31272456352481,0.759197619710812,1.31272456352481
2019-04-28,"","04/28/2019",2019,5.2623093125,"",60.411942917,1.4547123777,NA,0.3512943436,NA,"",0.535,NA,1.046583889,"",4,118,NA,0.00114049,0.82552322,17,1214,1.04658388895705,252.590847,2899.77326,0.86806175165116,0.486125729636221,0.86806175165116
2019-04-29,"","04/29/2019",2019,8.9356154375,"",54.84417625,1.8718765269,NA,0.5156093718,NA,"",0.552357,NA,1.1111040179,"",4,119,NA,0.00146776,1.14091964,17,1215,1.11110401786387,428.909541,2632.52046,1.15959774478757,0.732372759720813,1.15959774478757
2019-04-30,"","04/30/2019",2019,8.6324513958,"",59.973259167,1.8338502498,NA,0.4477585969,NA,"",1.886882,NA,1.1767471387,"",4,120,NA,0.00132385,1.01693092,18,1216,1.17674713874252,414.357667,2878.71644,1.04731382947335,0.71111883671783,1.04731382947335
2019-05-01,"","05/01/2019",2019,2.0572967292,"",77.632679375,1.160085754,NA,0.1582828611,NA,"",5.974852,NA,0.4145976147,"",5,121,NA,0.00083912,0.38238364,18,1217,0.414597614692024,98.750243,3726.36861,0.427446455496801,0.290216758334414,0.427446455496801
2019-05-02,"","05/02/2019",2019,-1.892343167,"",74.843438958,0.8703321611,NA,0.1335568412,NA,"",0.768203,NA,0.4375687323,"",5,122,NA,0.00080609,0.31918178,18,1218,0.437568732268725,-90.832472,3592.48507,0.361862444100279,0.0708377352235552,0.361862444100279
2019-05-03,"","05/03/2019",2019,-2.47497075,"",55.31695875,0.8335257867,NA,0.2271912494,NA,"",0.405688,NA,0.4025736221,"",5,123,NA,0.00093752,0.55049232,18,1219,0.402573622147942,-118.798596,2655.21402,0.598635660058639,0.0403979157736544,0.598635660058639
2019-05-04,"","05/04/2019",2019,-0.364027938,"",58.4299875,0.9738053364,NA,0.24693471,NA,"",0.485634,NA,0.6540526529,"",5,124,NA,0.00096751,0.59656166,18,1220,0.654052652928248,-17.473341,2804.6394,0.64470430338409,0.152982598293639,0.64470430338409
2019-05-05,"","05/05/2019",2019,0.6288641875,"",56.183899583,1.046722136,NA,0.2797660215,NA,"",1.430633,NA,0.8526343017,"",5,125,NA,0.00101927,0.67118469,18,1221,0.852634301700697,30.185481,2696.82718,0.718536097835315,0.208181585927324,0.718536097835315
2019-05-06,"","05/06/2019",2019,0.8225388333,"",94.884327292,1.0614948389,NA,0.0331245871,NA,"",3.766709,NA,0.3798582276,"",5,126,NA,0.00068342,0.04578206,18,1222,0.37985822759009,39.481864,4554.44771,0.0707452557302055,0.219121098867388,0.0707452557302055
2019-05-07,"","05/07/2019",2019,0.8806336042,"",96.831916042,1.0659618458,NA,0.0206000454,NA,"",13.248032,NA,0.208892545,"",5,127,NA,0.00066935,0.00972126,19,1223,0.208892544988293,42.270413,4647.93197,0.0314727969111961,0.222413613271413,0.0314727969111961
2019-05-08,"","05/08/2019",2019,1.880885,"",80.531914167,1.1455224877,NA,0.1360368937,NA,"",0.761825,NA,0.6097706539,"",5,128,NA,0.00080935,0.32559176,19,1224,0.609770653904579,90.28248,3865.53188,0.368543958171277,0.279914527538098,0.368543958171277
2019-05-09,"","05/09/2019",2019,4.7372095417,"",64.003563125,1.4023371792,NA,0.3079227647,NA,"",0.340338,NA,0.8867238374,"",5,129,NA,0.00106557,0.73325995,19,1225,0.886723837386863,227.386058,3072.17103,0.779196766533048,0.452864404996671,0.779196766533048
2019-05-10,"","05/10/2019",2019,8.7390066042,"",50.920966042,1.84713741,NA,0.55299989,NA,"",0.313361,NA,1.0786310958,"",5,130,NA,0.00155273,1.20573501,19,1226,1.07863109579401,419.472317,2444.20637,1.21704620748482,0.718569421150979,1.21704620748482
2019-05-11,"","05/11/2019",2019,9.2410618333,"",71.621492083,1.9108889689,NA,0.3307918842,NA,"",0.394553,NA,1.0059312842,"",5,131,NA,0.00110452,0.78240735,19,1227,1.005931284213,443.570968,3437.83162,0.826728745404788,0.753962127712236,0.826728745404788
2019-05-12,"","05/12/2019",2019,3.2643229792,"",97.856803333,1.2641922319,NA,0.0165274167,NA,"",21.90113,NA,0.196729042,"",5,132,NA,0.00066483,-0.0021023,19,1228,0.196729041992711,156.687503,4697.12656,0.0185527729263322,0.362028229507283,0.0185527729263322
2019-05-13,"","05/13/2019",2019,3.0432695625,"",64.173500833,1.2445314435,NA,0.2719819488,NA,"",0.547943,NA,0.562429282,"",5,133,NA,0.00100678,0.65371303,19,1229,0.562429281990809,146.076939,3080.32804,0.701338074647812,0.34870232739089,0.701338074647812
2019-05-14,"","05/14/2019",2019,4.7669549792,"",64.01516875,1.4052590281,NA,0.3084648548,NA,"",0.950122,NA,0.7879590908,"",5,134,NA,0.00106648,0.73443799,20,1230,0.787959090792132,228.813839,3072.7281,0.780341240397271,0.454736079884841,0.780341240397271
2019-05-15,"","05/15/2019",2019,8.8073854375,"",55.371864167,1.8557086301,NA,0.5051825826,NA,"",0.538603,NA,1.1945068091,"",5,135,NA,0.00144479,1.12240876,20,1231,1.1945068090943,422.754501,2657.84948,1.14303163753363,0.723361851059549,1.14303163753363
2019-05-16,"","05/16/2019",2019,9.8075231042,"",57.290124167,1.9851357678,NA,0.5171879031,NA,"",0.52046,NA,1.3411339239,"",5,136,NA,0.00147126,1.14370526,20,1232,1.34113392390274,470.761109,2749.92596,1.1620846196766,0.794471413354591,1.1620846196766
2019-05-17,"","05/17/2019",2019,13.019294833,"",49.647411875,2.4560462319,NA,0.7543765344,NA,"",0.437737,NA,1.6241062866,"",5,137,NA,0.00208782,1.51603821,20,1233,1.62410628658498,624.926152,2383.07577,1.47948489855364,1.03616043329737,1.47948489855364
2019-05-18,"","05/18/2019",2019,15.274235396,"",38.565424583,2.842735537,NA,1.0653177295,NA,"",0.319952,NA,1.7153141575,"",5,138,NA,0.00322472,1.88776306,20,1234,1.71531415749985,733.163299,1851.14038,1.76346313263363,1.21872141251973,1.76346313263363
2019-05-19,"","05/19/2019",2019,16.035258938,"",39.90259375,2.9847771826,NA,1.0942019381,NA,"",0.565367,NA,1.4758573898,"",5,139,NA,0.00335311,1.91678181,20,1235,1.47585738979467,769.692429,1915.3245,1.78407380388338,1.2828677818147,1.78407380388338
2019-05-20,"","05/20/2019",2019,15.814824167,"",61.746200208,2.9430079148,NA,0.6867455369,NA,"",0.255812,NA,1.1870735844,"",5,140,NA,0.00189266,1.41871204,20,1236,1.18707358444822,759.11156,2963.81761,1.39949324198588,1.26415257468812,1.39949324198588
2019-05-21,"","05/21/2019",2019,12.628942833,"",79.419389167,2.3940195634,NA,0.3005493483,NA,"",0.055324,NA,1.0413439634,"",5,141,NA,0.00105327,0.71717282,21,1237,1.04134396336412,606.189256,3812.13068,0.763542894614838,1.00566298473042,0.763542894614838
2019-05-22,"","05/22/2019",2019,11.635399667,"",74.06486875,2.24231009,NA,0.3547430996,NA,"",1.745696,NA,1.3014712204,"",5,142,NA,0.00114664,0.83268936,21,1238,1.30147122042134,558.499184,3555.1137,0.874898134280273,0.929464331793225,0.874898134280273
2019-05-23,"","05/23/2019",2019,2.0183843125,"",94.927176458,1.1568594478,NA,0.0357981174,NA,"",5.939429,NA,0.2546628844,"",5,143,NA,0.00068646,0.05342139,21,1239,0.254662884422298,96.882447,4556.50447,0.0790392912689144,0.287940129698025,0.0790392912689144
2019-05-24,"","05/24/2019",2019,3.7436252708,"",97.193424375,1.307766234,NA,0.0223891035,NA,"",6.589473,NA,0.3031073477,"",5,144,NA,0.00067134,0.01490003,21,1240,0.303107347718276,179.694013,4665.28437,0.0371250661493516,0.391195037451846,0.0371250661493516
2019-05-25,"","05/25/2019",2019,5.2425788125,"",83.725153125,1.4527136428,NA,0.1442204217,NA,"",0.507908,NA,0.5570225205,"",5,145,NA,0.00082019,0.34663058,21,1241,0.55702252050385,251.643783,4018.80735,0.390426666455554,0.484867457395889,0.390426666455554
2019-05-26,"","05/26/2019",2019,7.0716623333,"",72.139207083,1.648636572,NA,0.280187165,NA,"",0.747543,NA,0.5448590089,"",5,146,NA,0.00101995,0.67212609,21,1242,0.544859008865994,339.439792,3462.68194,0.719461210143004,0.604389528806616,0.719461210143004
2019-05-27,"","05/27/2019",2019,7.9987145417,"",53.771551667,1.7565485968,NA,0.4953353479,NA,"",0.231255,NA,1.3931556632,"",5,147,NA,0.0014234,1.10474866,21,1243,1.39315566320979,383.938298,2581.03448,1.12716175938268,0.667243595023855,1.12716175938268
2019-05-28,"","05/28/2019",2019,5.8828535,"",88.418478333,1.5188247496,NA,0.1073008406,NA,"",2.497948,NA,0.3593589584,"",5,148,NA,0.00077228,0.25033618,22,1244,0.359358958366766,282.376968,4244.08696,0.289678532730116,0.526041277064314,0.289678532730116
2019-05-29,"","05/29/2019",2019,6.0242819375,"",86.76643125,1.5337803648,NA,0.1238140662,NA,"",1.074039,NA,0.6529737763,"",5,149,NA,0.0007934,0.29384603,22,1245,0.652973776283526,289.165533,4164.7887,0.335387710153444,0.535231748266803,0.335387710153444
2019-05-30,"","05/30/2019",2019,6.3944399583,"",70.18197125,1.5735394845,NA,0.2862110581,NA,"",8.20115,NA,0.9205641108,"",5,150,NA,0.00102971,0.68554826,22,1246,0.920564110834614,306.933118,3368.73462,0.732633921485123,0.559451423422709,0.732633921485123
2019-05-31,"","05/31/2019",2019,4.3015313542,"",81.248749375,1.3601508685,NA,0.1555776319,NA,"",6.689113,NA,0.4648301526,"",5,151,NA,0.00083545,0.37554473,22,1247,0.464830152638669,206.473505,3899.93997,0.42038160350229,0.425620553276359,0.42038160350229
2019-06-01,"","06/01/2019",2019,8.0835285833,"",62.790349583,1.7667248515,NA,0.401009206,NA,"",0.215518,NA,1.1455597611,"",6,152,NA,0.00123201,0.9264734,22,1248,1.14555976106346,388.009372,3013.93678,0.96347587094371,0.673072368957838,0.96347587094371
2019-06-02,"","06/02/2019",2019,8.7230574583,"",48.585486458,1.8451432176,NA,0.5786895598,NA,"",0.468788,NA,1.247698407,"",6,153,NA,0.00161356,1.24888334,22,1249,1.24769840695068,418.706758,2332.10335,1.25480256406433,0.717452865235142,1.25480256406433
2019-06-03,"","06/03/2019",2019,7.1682889792,"",81.896890833,1.6596047934,NA,0.1832684412,NA,"",12.01233,NA,0.1844276421,"",6,154,NA,0.00087369,0.44468114,22,1250,0.184427642124006,344.077871,3931.05076,0.491442958993279,0.610868112503496,0.491442958993279
2019-06-04,"","06/04/2019",2019,11.855667833,"",84.549726667,2.2751949319,NA,0.2144295399,NA,"",2.05533,NA,0.9590901113,"",6,155,NA,0.00091856,0.52022654,23,1251,0.959090111276458,569.072056,4058.38688,0.568170251079234,0.946182853238189,0.568170251079234
2019-06-05,"","06/05/2019",2019,13.640790625,"",69.74630875,2.5577143851,NA,0.472019838,NA,"",0.227579,NA,1.3851826137,"",6,156,NA,0.00137383,1.06223456,23,1252,1.38518261368738,654.75795,3347.82282,1.08869858776335,1.08538020330091,1.08869858776335
2019-06-06,"","06/06/2019",2019,18.230327292,"",59.06013875,3.4299104081,NA,0.8565623429,NA,"",0.759095,NA,1.8212302622,"",6,157,NA,0.00241559,1.65115377,23,1253,1.82123026224589,875.05571,2834.88666,1.58679798617177,1.47539331474083,1.58679798617177
2019-06-07,"","06/07/2019",2019,20.30202875,"",61.220295,3.9022632773,NA,0.9231045742,NA,"",0.227635,NA,1.969932955,"",6,158,NA,0.00265205,1.73200088,23,1254,1.96993295501855,974.49738,2938.57416,1.64883203689148,1.66779234349428,1.64883203689148
2019-06-08,"","06/08/2019",2019,18.284705417,"",73.249481875,3.4416378335,NA,0.561600131,NA,"",0.085356,NA,1.8501753737,"",6,159,NA,0.00157287,1.22030356,23,1255,1.85017537365602,877.66586,3515.97513,1.22983821712153,1.48030803435521,1.22983821712153
2019-06-09,"","06/09/2019",2019,15.0110025,"",74.235588125,2.795002919,NA,0.439270799,NA,"",0.132602,NA,1.4489156445,"",6,160,NA,0.00130675,1.00082012,23,1256,1.44891564445058,720.52812,3563.30823,1.03249879905868,1.19683653982077,1.03249879905868
2019-06-10,"","06/10/2019",2019,13.081368396,"",61.534307292,2.4660385785,NA,0.5786330812,NA,"",0.113827,NA,1.4867545773,"",6,161,NA,0.00161343,1.24878969,23,1257,1.48675457733475,627.905683,2953.64675,1.25472104375478,1.0410396036633,1.25472104375478
2019-06-11,"","06/11/2019",2019,7.5611680208,"",62.3386,1.7048657435,NA,0.3916665473,NA,"",0.588036,NA,0.7203201473,"",6,162,NA,0.00121434,0.90788331,24,1258,0.720320147322471,362.936065,2992.2528,0.946050357184526,0.637383254020195,0.946050357184526
2019-06-12,"","06/12/2019",2019,8.0434209375,"",46.704673958,1.7619061609,NA,0.5727983161,NA,"",0.227727,NA,1.493824146,"",6,163,NA,0.00159943,1.23908614,24,1259,1.49382414598813,386.084205,2241.82435,1.24626426160408,0.67031435256217,1.24626426160408
2019-06-13,"","06/13/2019",2019,9.9607469167,"",58.7245275,2.0056498836,NA,0.5049832944,NA,"",0.227111,NA,0.5218293219,"",6,164,NA,0.00144436,1.12205308,24,1260,0.521829321913546,478.115852,2818.77732,1.14271263670396,0.805535025821986,1.14271263670396
2019-06-14,"","06/14/2019",2019,13.49384875,"",58.958225625,2.5333491514,NA,0.6342361801,NA,"",0.266376,NA,1.2716042811,"",6,165,NA,0.00175221,1.33847483,24,1261,1.27160428109037,647.70474,2829.99483,1.3319237607764,1.0736689007832,1.3319237607764
2019-06-15,"","06/15/2019",2019,16.622820833,"",52.492361458,3.0986601362,NA,0.8979811568,NA,"",0.483813,NA,1.5999946638,"",6,166,NA,0.00256054,1.70210694,24,1262,1.59999466378033,797.8954,2519.63335,1.62608995905155,1.33329632129138,1.62608995905155
2019-06-16,"","06/16/2019",2019,18.801502708,"",51.328276667,3.5548562318,NA,1.0554279719,NA,"",0.379603,NA,1.5748112484,"",6,167,NA,0.00318174,1.87763305,24,1263,1.57481124839809,902.47213,2463.75728,1.75621161315771,1.52737581456852,1.75621161315771
2019-06-17,"","06/17/2019",2019,16.882983125,"",68.423815625,3.1502895135,NA,0.6067921473,NA,"",4.396907,NA,0.8618875273,"",6,168,NA,0.00168247,1.29483205,24,1264,0.861887527282937,810.38319,3284.34315,1.29457289747323,1.35588023375561,1.29457289747323
2019-06-18,"","06/18/2019",2019,15.632428125,"",65.391523542,2.9088346866,NA,0.6140890543,NA,"",1.570932,NA,1.5765419889,"",6,169,NA,0.00170077,1.30655307,25,1265,1.5765419889272,750.35655,3138.79313,1.30464494097965,1.2487503178824,1.30464494097965
2019-06-19,"","06/19/2019",2019,14.37686125,"",66.631792917,2.6828874326,NA,0.5460911749,NA,"",9.469632,NA,1.1594951387,"",6,170,NA,0.00153672,1.19394076,25,1266,1.15949513873035,690.08934,3198.32606,1.20665754754532,1.14474472991555,1.20665754754532
2019-06-20,"","06/20/2019",2019,13.419343958,"",79.449285625,2.5210731128,NA,0.3160401061,NA,"",2.522674,NA,0.4961050708,"",6,171,NA,0.00107925,0.75083352,25,1267,0.496105070774171,644.12851,3813.56571,0.796243366401678,1.06774845649142,0.796243366401678
2019-06-21,"","06/21/2019",2019,15.26167375,"",83.896815,2.8404415718,NA,0.2790149523,NA,"",0.317975,NA,0.9341846501,"",6,172,NA,0.00101806,0.66950481,25,1268,0.934184650096229,732.56034,4027.04712,0.716884888213181,1.21767353870368,0.716884888213181
2019-06-22,"","06/22/2019",2019,10.334156188,"",80.577980625,2.0564257673,NA,0.2436336407,NA,"",8.283007,NA,0.7193286107,"",6,173,NA,0.00096244,0.58892214,25,1269,0.719328610739581,496.039497,3867.74307,0.637090472645442,0.832688380571432,0.637090472645442
2019-06-23,"","06/23/2019",2019,11.525428292,"",56.935507917,2.226048797,NA,0.5847683309,NA,"",0.231816,NA,1.4486595996,"",6,174,NA,0.00162826,1.25893208,25,1270,1.44865959962176,553.220558,2732.90438,1.26353883029365,0.921154302207817,1.26353883029365
2019-06-24,"","06/24/2019",2019,12.306535833,"",54.184483333,2.343830797,NA,0.6550412955,NA,"",0.46364,NA,1.6450899025,"",6,175,NA,0.00180674,1.37077105,25,1271,1.64508990246712,590.71372,2600.8552,1.3592941183576,0.980713529959787,1.3592941183576
2019-06-25,"","06/25/2019",2019,12.898719417,"",51.808569167,2.4367380242,NA,0.7163223409,NA,"",0.279918,NA,1.6313610561,"",6,176,NA,0.00197598,1.46208625,26,1272,1.63136105612059,619.138532,2486.81132,1.43541322524223,1.02670601560466,1.43541322524223
2019-06-26,"","06/26/2019",2019,13.085051583,"",70.029512708,2.4666326028,NA,0.4509497046,NA,"",1.130249,NA,1.0019878497,"",6,177,NA,0.00133033,1.02295272,26,1273,1.00198784968292,628.082476,3361.41661,1.0528381782247,1.04132936863235,1.0528381782247
2019-06-27,"","06/27/2019",2019,11.712243792,"",51.689605417,2.253734758,NA,0.6641607742,NA,"",0.067823,NA,1.376232501,"",6,178,NA,0.0018311,1.38471697,26,1274,1.37623250097297,562.187702,2481.10106,1.3710412433442,0.935285648042523,1.3710412433442
2019-06-28,"","06/28/2019",2019,11.101664479,"",54.877938333,2.1643521891,NA,0.595726201,NA,"",0.367609,NA,1.2810083727,"",6,179,NA,0.00165504,1.27689281,26,1275,1.28100837266529,532.879895,2634.14104,1.27909983902521,0.889360577209339,1.27909983902521
2019-06-29,"","06/29/2019",2019,12.429448,"",60.824762708,2.3628543465,NA,0.5646488162,NA,"",0.183242,NA,0.941950458,"",6,180,NA,0.00158006,1.22543794,26,1276,0.941950457960991,596.613504,2919.58861,1.23433582822078,0.990199654122637,1.23433582822078
2019-06-30,"","06/30/2019",2019,8.65108875,"",64.212936042,1.8361681927,NA,0.4008375182,NA,"",13.555927,NA,1.2340451373,"",6,181,NA,0.00123168,0.92613334,26,1277,1.23404513731573,415.25226,3082.22093,0.963157706649864,0.712420467745669,0.963157706649864
